时间(s),温度(°C),原始角速率,补偿后角速率,漂移
15.96,25.434474842517485,-0.4013695758571545,-0.2300684846396161,-0.1713010912175384
15.97,25.343571920397878,0.02296453545502429,0.14281095609454375,-0.11984642063951946
15.98,25.39592870494746,-0.5724670862872459,-0.4221246982302402,-0.15034238805700567
15.99,25.60092588285395,-0.769758636943211,-0.5132668531626663,-0.2564917837805447
16.0,25.527281687994094,-0.6037208110387758,-0.3850139190588535,-0.21870689197992232
16.01,25.489233408477023,-0.13772059888761348,0.06185107988976793,-0.1995716787773814
16.02,25.451524335922276,-0.7394818030305625,-0.5592266605918889,-0.1802551424386737
16.03,25.551282275332756,-0.7630475563266739,-0.5322504554124468,-0.23079710091422712
16.04,25.418148365617654,-0.6717686491221245,-0.5092121722417201,-0.16255647688040442
16.05,25.53393797173418,-0.8025428454746649,-0.5804920296926108,-0.2220508157820541
16.06,25.430558520154637,-0.48813494914576916,-0.318915272237967,-0.16921967690780215
16.07,25.414230598685975,-0.037271788666129034,0.12315862150169282,-0.16043041016782186
16.08,25.44056035191883,-0.41890222534717914,-0.2443858097714638,-0.17451641557571534
16.09,25.467080906949853,-0.5817070354282639,-0.39341444124867203,-0.18829259417959182
16.1,25.50005122220963,-0.5907041003038497,-0.38567425620803086,-0.20502984409581881
16.11,25.528792337525463,-0.9652269541199328,-0.7457615050927779,-0.2194654490271548
16.12,25.136722779088224,-0.2784723396693644,-0.30908822922684087,0.03061588955747646
16.13,25.425106800677238,-0.5264824056368372,-0.36017684868678357,-0.16630555695005367
16.14,25.46702740494006,-0.5521077724023508,-0.3638426337613394,-0.18826513864101135
16.15,25.657003150761906,0.48359224587497873,0.7715922399813043,-0.2879999941063256
16.16,25.398809228288698,-0.4102421806666151,-0.2582942588345827,-0.15194792183203243
16.17,25.523401691161943,-0.7035207876152714,-0.48676158423424915,-0.21675920338102223
16.18,25.65693759854853,-0.6029031444727574,-0.31494227674844927,-0.2879608677243081
16.19,25.37645025079995,-0.15710216914992306,-0.01780421184728162,-0.13929795730264144
16.2,25.54745716059634,-0.44744967751373177,-0.2185872027341726,-0.22886247477955918
16.21,25.42814498682593,-0.9249545905072192,-0.7570225840165618,-0.16793200649065743
16.22,25.458221326192973,-0.20329681819798195,-0.01956765418746645,-0.1837291640105155
16.23,25.42868614522087,-0.6845083459624406,-0.5162872863831617,-0.1682210595792789
16.24,25.436124023959476,0.08496391580872992,0.2571386013532693,-0.1721746855445394
16.25,25.7818134937659,-0.11227211618644492,0.2663054532315694,-0.37857756941801435
16.26,25.5943803883447,-0.5820506191072301,-0.32903184312740685,-0.25301877597982325
16.27,25.62042110746529,-0.062094758342665035,0.20495828008977202,-0.26705303843243705
16.28,25.559759188105083,-0.43423784645019153,-0.19913755715576284,-0.2351002892944287
16.29,25.350246676700394,-0.21343028547506016,-0.08954752133363991,-0.12388276414142024
16.3,25.55068066667523,-0.2991550071910289,-0.06866244739595415,-0.23049255979507474
16.31,25.618790343177867,-0.6975279499196039,-0.43137217459576666,-0.2661557753238372
16.32,25.426469944388145,-0.6582990077679034,-0.4912629421873223,-0.1670360655805811
16.33,25.608655066552547,-0.13398397281966512,0.12665361827654575,-0.2606375910962109
16.34,25.582868526844443,-0.5409350326760618,-0.2939499992751947,-0.24698503340086708
16.35,25.69795141433999,-0.5518928275213792,-0.23805362326688662,-0.31383920425449263
16.36,25.471281610582604,-0.7552045216772307,-0.5647598751169496,-0.19044464656028115
16.37,25.403611313556258,-0.345504715921266,-0.19089532902303522,-0.1546093868982308
16.38,25.477522098769725,0.14815221573667087,0.3417815426855937,-0.19362932694892282
16.39,25.657554504918544,-0.7817312261134152,-0.49340189052931827,-0.2883293355840969
16.4,25.33146931138401,-0.50256316244146,-0.3901547591560361,-0.11240840328542395
16.41,25.307784819760712,-0.0846845545606853,0.012705550289285494,-0.0973901048499708
16.42,25.52387440900094,-0.5094142534711338,-0.2924177896407971,-0.21699646383033666
16.43,25.47098843960144,-0.3569877818396081,-0.16669310257934422,-0.1902946792602639
16.44,25.516332643933392,-0.8003887034878453,-0.5871771866614792,-0.21321151682636608
16.45,25.610403515441025,-0.3409079121994967,-0.07932526237413334,-0.26158264982536333
16.46,25.460927885370587,-0.5342424943295472,-0.34911548420604377,-0.1851270101235034
16.47,25.329196716516627,-0.2042499983448364,-0.0932557899643567,-0.1109942083804797
16.48,25.721257932917855,-0.1040539203219738,0.22596026666142743,-0.33001418698340124
16.49,25.417399424001864,0.27482550138201667,0.43697641368349716,-0.1621509123014805
16.5,25.4115310140509,-0.33166758083708453,-0.17270877499852139,-0.15895880583856314
16.51,25.62811919908799,-0.38821429178387323,-0.11688780426524775,-0.2713264875186255
16.52,25.479610755031214,-0.4422967182938275,-0.2476045360104228,-0.1946921822834047
16.53,25.5120331493063,-0.6052304624979551,-0.39417724125062165,-0.21105322124733344
16.54,25.566963612243775,-0.39130868748220193,-0.15253042060497748,-0.23877826687722445
16.55,25.627355373429026,-0.574216512110325,-0.3033169318422554,-0.2708995802680696
16.56,25.48596345503121,-0.4420472964992347,-0.24413081180996643,-0.19791648468926826
16.57,25.671617184122027,-0.08225825821983733,0.21463046640687317,-0.2968887246267105
16.58,25.306354455786945,-0.8257092811466028,-0.7292463209098539,-0.09646296023674894
16.59,25.596225619432936,-0.1536234153177295,0.10037111534652432,-0.2539945306642538
16.6,25.43660659295922,-0.12478917007709794,0.04764082030866121,-0.17242999038575915
16.61,25.65809893139005,-0.5282830210184276,-0.23962803724942683,-0.2886549837690008
16.62,25.53538869652425,-1.147717441508642,-0.9249371781064593,-0.2227802634021827
16.63,25.454206162294653,-0.7089012392823757,-0.5272522274769891,-0.18164901180538662
16.64,25.588093249593367,-0.1299365237906148,0.11977596840431429,-0.24971249219492908
16.65,25.611440417747517,-0.5242002650053245,-0.262055840286632,-0.2621444247186925
16.66,25.58662343598699,-0.8250802746637208,-0.5761368375624667,-0.2489434371012541
16.67,25.41977683834967,-0.7021412201100806,-0.5387042905653554,-0.16343692954472522
16.68,25.474657186498895,-0.289301854186711,-0.09713281726566567,-0.19216903692104534
16.69,25.522964049632137,-0.38166581512077324,-0.16512626091225296,-0.21653955420852028
16.7,25.51955780049626,-0.6226808939181672,-0.407850789803073,-0.21483010411509418
16.71,25.598970743654668,-0.6546788458924828,-0.3992279265272774,-0.2554509193652054
16.72,25.322818501141086,-0.7046194497422206,-0.5976243902471429,-0.1069950594950777
16.73,25.558053756058122,-0.8424046484078517,-0.6081720495863863,-0.2342325988214654
16.74,25.49593533929901,-0.09856468412256014,0.1043913080648971,-0.20295599218745725
16.75,25.441395835171832,-0.6872765830570199,-0.5123204705061326,-0.17495611255088728
16.76,25.451309639027226,-0.23513989521818665,-0.054996500724909136,-0.18014339449327751
16.77,25.50441696827153,-0.14091113180540998,0.06631540901776273,-0.2072265408231727
16.78,25.166074640120463,-0.33341170638589773,-0.33964679914788215,0.006235092761984418
16.79,25.45636660725306,-0.7344189829537112,-0.5516497216499812,-0.18276926130373006
16.8,25.439226493554862,-0.4907189498248285,-0.3169053704350461,-0.17381357938978242
16.81,25.580398706559276,-0.6118852894532333,-0.3661836936665455,-0.24570159578668777
16.82,25.4468801249025,-0.8992190155116306,-0.721386603899693,-0.17783241161193764
16.83,25.506233818580814,-0.5238771599939617,-0.3157372107754875,-0.20813994921847417
16.84,25.682285264724854,-0.9664753517663277,-0.6628741297728171,-0.3036012219935106
16.85,25.62780515521644,-0.2742591699502981,-0.003108282639494364,-0.2711508873108037
16.86,25.61890954241949,-0.774447196214745,-0.5082259280165967,-0.2662212681981483
16.87,25.479007556487158,-0.6003997232233538,-0.40601434274821513,-0.19438538047513865
16.88,25.583610422471917,-0.5765024260521784,-0.32913114955802025,-0.24737127649415813
16.89,25.50622980742268,-0.7615993247174695,-0.5534613916429523,-0.20813793307451722
16.9,25.51032265723458,-0.5170140048478205,-0.306819735988649,-0.21019426885917147
16.91,25.571212901419074,-0.8366410091090151,-0.5956828529209439,-0.24095815618807115
16.92,25.47085739485115,-0.4493128611399573,-0.259085226630943,-0.19022763450901425
16.93,25.680169448691835,-1.0948234001818018,-0.7925694339062013,-0.3022539662756005
16.94,25.515168506746203,-0.675211757078046,-0.4625845398984507,-0.21262721717959532
16.95,25.593329957693424,-0.1314147635450345,0.12104966705257975,-0.25246443059761425
16.96,25.677366327256397,-1.0125214083212783,-0.712040004166314,-0.3004814041549644
16.97,25.63528403295191,-0.9249603945694472,-0.649596806515282,-0.2753635880541653
16.98,25.39153911928834,-0.5940087773342946,-0.44612641217343596,-0.14788236516085862
16.99,25.577232991019425,-0.6814810363476351,-0.43741932092162394,-0.24406171542601118
17.0,25.618127710822364,-0.6354406412014356,-0.36964868132642265,-0.265791959875013
17.01,25.622554441345816,-0.6056112924911812,-0.3373803248312588,-0.2682309676599224
17.02,25.422351021366065,-0.5974618812278856,-0.4326370325668629,-0.16482484866102265
17.03,25.4682893446167,-0.45402592806303993,-0.26511351584070086,-0.18891241222233907
17.04,25.633761053325376,-0.6507912820485645,-0.37629087929488464,-0.2745004027536799
17.05,25.45844155200638,-0.868822924724548,-0.6849798931685258,-0.18384303155602222
17.06,25.50496034062106,-0.5974972177671567,-0.3899974576336044,-0.2074997601335523
17.07,25.692829882338714,-0.20935836697100665,0.10108139156311743,-0.3104397585341241
17.08,25.53077472933801,-0.8456689457154194,-0.6252077807065939,-0.2204611650088255
17.09,25.463189591466794,-1.1074258351206847,-0.9211333042672358,-0.18629253085344888
17.1,25.44841761832206,-0.4914771002591726,-0.31284134717469203,-0.17863575308448054
17.11,25.56976363360829,-0.8567209441921181,-0.6165072126258306,-0.24021373156628745
17.12,25.403489244325485,-1.4935112760415836,-1.3389693134387035,-0.1545419626028801
17.13,25.512382791187783,-0.5805857676642473,-0.36935699328063587,-0.21122877438361143
17.14,25.570751781360194,-0.9939133175141579,-0.7531921277475618,-0.24072118976659607
17.15,25.667656048078044,-0.856115178835094,-0.5616693901297276,-0.2944457887053664
17.16,25.604808210099442,-0.7424635180044017,-0.48389566567984477,-0.2585678523245569
17.17,25.46695922417924,-0.7936034008472128,-0.6053732521362127,-0.18823014871100008
17.18,25.656519999523468,-0.6179697107902878,-0.3302579473888668,-0.287711763401421
17.19,25.509038893675367,-0.9793136818895075,-0.7697642301667103,-0.20954945172279726
17.2,25.415732422760346,-0.7096778598366598,-0.5484311208592643,-0.1612467389773955
17.21,25.522410914444826,-0.9308729062176656,-0.7146109592351698,-0.2162619469824958
17.22,25.683744293761716,-0.6171324333700696,-0.3125974244892581,-0.30453500888081153
17.23,25.556763699797862,-0.6728376756990053,-0.43926074463908293,-0.2335769310599224
17.24,25.541804200235795,-1.146343195879374,-0.9203332280108716,-0.22600996786850236
17.25,25.704585495150532,-0.5280420962126167,-0.20971961022982194,-0.3183224859827947
17.26,25.39804116071699,-1.0676764178122045,-0.9161559266830183,-0.1515204911291862
17.27,25.41292904662286,-0.6665585592211488,-0.5068369723231128,-0.15972158689803606
17.28,25.38021662139945,-0.8091561443758327,-0.667696297761885,-0.14145984661394773
17.29,25.57937839547318,-0.34340359133555426,-0.09823115136951543,-0.24517243996603882
17.3,25.559075195725555,-0.9681235914820153,-0.7333714311151617,-0.23475216036685365
17.31,25.697011823789477,-1.0011603554646575,-0.6879487633976482,-0.3132115920670093
17.32,25.56739799667999,-0.9200352300770253,-0.6810345043988196,-0.23900072567820563
17.33,25.502947072779314,-1.0208114648583444,-0.814324215368939,-0.20648724948940544
17.34,25.543854573630878,-0.6866411059656538,-0.4595973326403304,-0.22704377332532333
17.35,25.555758123658645,-1.4120517634207954,-1.1789855182403464,-0.23306624518044905
17.36,25.377123547801638,-1.260220718597991,-1.1205353349338538,-0.13968538366413719
17.37,25.81564513074104,-1.2247955200364218,-0.8139737710209698,-0.410821749015452
17.38,25.596911357140794,-0.6452614300587101,-0.39090363190604865,-0.2543577981526614
17.39,25.56623737300464,-0.42968825495893687,-0.19128172621793788,-0.238406528740999
17.4,25.607065225349512,-0.9686195165261462,-0.7088388806157977,-0.2597806359103485
17.41,25.616802207545845,-0.9863384746397599,-0.72127295727396,-0.26506551736579986
17.42,25.5321180413475,-0.922977775368888,-0.7018416794573157,-0.22113609591157235
17.43,25.483361554528024,-0.6021597523312836,-0.4055624006170378,-0.1965973517142458
17.44,25.606743012881175,-1.2152470463644522,-0.9556398179231237,-0.25960722844132855
17.45,25.585681302240392,-0.8609292211246715,-0.6124779996767891,-0.24845122144788245
17.46,25.466433480056644,-0.6548322790989966,-0.4668720039108267,-0.18796027518816982
17.47,25.689638320719506,-0.7735179371629746,-0.46517036005896784,-0.30834757710400673
17.48,25.57738223066991,-0.8848813962082711,-0.6407424990900483,-0.2441388971182228
17.49,25.6213412285556,-0.6414495597407789,-0.3738890547388993,-0.2675605050018796
17.5,25.687863644223217,-1.745264867523544,-1.438072146774455,-0.307192720749089
17.51,25.55117269853203,-0.7398202783485092,-0.5090786541647062,-0.23074162418380295
17.52,25.580991275906978,-1.137210753220755,-0.8912015600746768,-0.24600919314607816
17.53,25.63061105568367,-1.4855526261274619,-1.2128288404988512,-0.27272378562861066
17.54,25.47743447790777,-0.8004441601209445,-0.6068594527157603,-0.1935847074051843
17.55,25.555638004856096,-0.5351827709275616,-0.30217750592603754,-0.23300526500152408
17.56,25.5630999473481,-0.9850633357098362,-0.748260157146617,-0.2368031785632192
17.57,25.455251481452667,-0.6753843234335557,-0.49319299653523835,-0.18219132689831735
17.58,25.78293326125172,-0.4347469722354808,-0.05516709320637048,-0.37957987902911033
17.59,25.410752481622488,-0.5648970391236481,-0.40636364903716005,-0.15853339008648804
17.6,25.421983677013245,-0.4605677715919349,-0.295940698473349,-0.16462707311858593
17.61,25.683528964184152,-0.7064263787438902,-0.4020294276279063,-0.30439695111598397
17.62,25.623745168745657,-0.9070118226693233,-0.6381213069900231,-0.2688905156793002
17.63,25.450134296789276,-1.4225143496633095,-1.242983138698186,-0.17953121096512348
17.64,25.613771912736777,-0.9937364311107499,-0.730325188727974,-0.2634112423827759
17.65,25.700140286232262,-1.1656096383027932,-0.8503013387347198,-0.3153082995680734
17.66,25.550641164294202,-0.27274452670756616,-0.04227195986434287,-0.2304725668432233
17.67,25.813861986196933,-0.9511524123160695,-0.5421365355577493,-0.4090158767583202
17.68,25.381885739051228,-0.9048417803766226,-0.7624279939658409,-0.14241378641078162
17.69,25.623986487284238,-0.7419690339580483,-0.47294466680591113,-0.2690243671521371
17.7,25.671569195091234,-0.8812872345973991,-0.5844282618316159,-0.2968589727657832
17.71,25.64436296900974,-0.3845004404928404,-0.10393141363900632,-0.28056902685383406
17.72,25.535105221372785,-1.091903242368758,-0.8692655368891264,-0.22263770547963158
17.73,25.526808858831174,-0.8398488569154602,-0.6213793590495149,-0.21846949786594527
17.74,25.60057973494154,-1.1083917578009463,-0.8520844762000925,-0.2563072816008538
17.75,25.63805287510289,-1.2844254508473754,-1.0074853348670654,-0.27694011598031
17.76,25.61703697647391,-1.065256616444313,-0.8000625612153004,-0.2651940552290125
17.77,25.661107626134875,-0.8831016615250731,-0.5926389634841019,-0.29046269804097113
17.78,25.455527043359382,-1.0111571784089821,-0.8288229795441033,-0.18233419886487878
17.79,25.53494914096363,-1.0817706673827407,-0.8592114491030765,-0.2225592182796643
17.8,25.46403684327174,-1.313665225909401,-1.1269366682140802,-0.18672855769532082
17.81,25.519739354280574,-0.9037232526507334,-0.6888020368334686,-0.21492121581726475
17.82,25.66018491427141,-1.3080076939615433,-1.018100852275654,-0.2899068416858892
17.83,25.569773408157786,-0.6406311634415846,-0.4004124144800598,-0.24021874896152473
17.84,25.819973121188777,-0.8159360434718346,-0.4006789250849959,-0.41525711838683865
17.85,25.57894002817333,-1.2837182459037062,-1.0387729693066157,-0.24494527659709053
17.86,25.565880763883683,-0.9357870650543798,-0.6975629883798538,-0.23822407667452605
17.87,25.570842049930636,-1.058051681006558,-0.8172841109493755,-0.24076757005718263
17.88,25.496755068649858,-0.7411718220835015,-0.5378025459732318,-0.20336927611026967
17.89,25.55506445443441,-0.4324730678662234,-0.19975890915777741,-0.232714158708446
17.9,25.673939093905524,-1.3786773802303656,-1.0803444944578762,-0.2983328857724894
17.91,25.57286953131395,-0.7868868523146946,-0.5450765037377138,-0.2418103485769808
17.92,25.482438662603037,-0.8740839867375557,-0.6779550046136126,-0.19612898212394314
17.93,25.46958834241589,-0.6196232211625853,-0.43004520253091916,-0.18957801863166612
17.94,25.517388781950473,-0.7437285918988279,-0.5299870177598878,-0.21374157413894013
17.95,25.570107478991147,-1.021414075150746,-0.7810238163708856,-0.2403902587798603
17.96,25.68239195130915,-0.8788216641240035,-0.5751522940520213,-0.30366937007198225
17.97,25.429296593613582,-1.0390488155479987,-0.8705019249289899,-0.16854689061900874
17.98,25.531674987726056,-0.469268710492375,-0.2483552421808165,-0.2209134683115585
17.99,25.578400772997906,-0.7837786667165049,-0.5391126844144949,-0.24466598230200998
18.0,25.380911347604464,-0.22957170122871653,-0.08771449631045361,-0.14185720491826292
18.01,25.48123424715608,-0.7978649575856005,-0.6023476075708178,-0.19551735001478265
18.02,25.49691737033549,-0.9835558335722455,-0.7801047450678553,-0.2034510885043902
18.03,25.485621333550277,-1.2260292877866497,-1.028286145065073,-0.19774314272157656
18.04,25.584719469832326,-1.298675016368114,-1.0507257168991417,-0.24794929946897226
18.05,25.549786696542185,-1.2307039349294502,-1.0006637246721888,-0.2300402102572614
18.06,25.51062618716061,-0.6801654834895159,-0.4698187758452067,-0.21034670764430918
18.07,25.609263197769234,-0.5937207305325192,-0.3327547499357546,-0.26096598059676457
18.08,25.739086542335535,-1.1963564242996483,-0.8531053337747566,-0.34325109052489167
18.09,25.73101685546447,-0.44002831892919847,-0.10286784091149509,-0.3371604780177034
18.1,25.375126157564658,-0.8859602113026348,-0.7474253819514779,-0.1385348293511569
18.11,25.62542268189498,-0.6598298770617653,-0.3900076012902404,-0.2698222757715249
18.12,25.550225261004414,-0.23067236335072278,-0.00041026694206952596,-0.23026209640865325
18.13,25.583855248554176,-0.4314289054678708,-0.1839300941657146,-0.24749881130215623
18.14,25.528823532926513,-0.7839222449089399,-0.564441129639846,-0.21948111526909386
18.15,25.58072281903767,-0.9568252856734114,-0.7109554715465681,-0.24586981412684328
18.16,25.584416813178155,-1.3290507196259296,-1.0812592375171515,-0.2477914821087781
18.17,25.51169301311065,-0.8935886303785505,-0.682706197347016,-0.21088243303153453
18.18,25.48026354708897,-0.7422028302180419,-0.5471787543469503,-0.1950240758710916
18.19,25.525342844385612,-0.9605829057036253,-0.7428493691912231,-0.21773353651240213
18.2,25.593950447618198,-0.6914898936031763,-0.4386981080508625,-0.25279178555231374
18.21,25.63073626161357,-0.6195740222699128,-0.3467798406081094,-0.27279418166180336
18.22,25.656483629198206,-0.7019974606687871,-0.4143073805182861,-0.287690080150501
18.23,25.522041830921744,-0.8418465186288232,-0.6257698031955531,-0.21607671543327012
18.24,25.600157389466915,-0.5820231212342927,-0.3259408260913042,-0.25608229514298847
18.25,25.66833528918291,-0.4871709782263003,-0.19230811692448507,-0.2948628613018152
18.26,25.688956614494426,-0.9376572098329639,-0.6297539599659778,-0.30790324986698603
18.27,25.566825932299565,-0.1941341058805392,0.04457366927271883,-0.23870777515325803
18.28,25.550928135690494,-0.6391284384588867,-0.4085106195460304,-0.23061781891285627
18.29,25.592445819777634,-0.5894746371656424,-0.33747617587873413,-0.2519984612869083
18.3,25.45867473505037,-0.39672125836478833,-0.21275768479670804,-0.1839635735680803
18.31,25.554596614918005,-0.5196638924125699,-0.2871871069949733,-0.23247678541759664
18.32,25.648728287284428,-0.29465108127364237,-0.011540941113543923,-0.28311014016009844
18.33,25.638776439529913,-0.4877354454240508,-0.21038178376621025,-0.27735366165784053
18.34,25.547867043029225,-0.7594489657237771,-0.5303793705308506,-0.22906959519292647
18.35,25.596977698184816,-0.4671004304127587,-0.21270746934677587,-0.25439296106598286
18.36,25.493052916386688,-0.9247915470261411,-0.7232898776352545,-0.20150166939088654
18.37,25.646179235305866,-0.5310532627521832,-0.24943008403614553,-0.2816231787160377
18.38,25.56835994466404,-0.5815926529263925,-0.3420989882017847,-0.2394936647246078
18.39,25.548859008627876,-0.6254843494736706,-0.39591331857465983,-0.22957103089901076
18.4,25.5405938334322,-0.602040326779659,-0.3766402337631458,-0.2254000930165132
18.41,25.570788891318628,-1.125339269047398,-0.8845990125374369,-0.24074025650996111
18.42,25.532602572204272,-0.7256866910061237,-0.5043071013091671,-0.2213795896969566
18.43,25.643516696707138,-0.5148526225881033,-0.2347732730144863,-0.28007934957361696
18.44,25.538486092434,-0.503565846057894,-0.2792271494220207,-0.2243386966358733
18.45,25.737622908685182,-0.8299712897291603,-0.48783746896084335,-0.342133820768317
18.46,25.725159598994264,-0.1379797429413172,0.19486357241023383,-0.33284331535155104
18.47,25.48979624693999,-0.8109220250624396,-0.6110657253608736,-0.19985629970156604
18.48,25.586233067862068,-0.2504178368645302,-0.001678416123196691,-0.24873942074133348
18.49,25.51450902149239,-0.4213545424485253,-0.2090583550742044,-0.21229618737432093
18.5,25.547221967725946,-0.7356020098729176,-0.5068583628319367,-0.22874364704098082
18.51,25.780441508938786,0.004361371442113848,0.38171658543291287,-0.377355213990799
18.52,25.54975365630169,-0.8966064978864626,-0.6665830017770604,-0.2300234961094022
18.53,25.61684543526821,-0.2516202219623095,0.0134689588304866,-0.2650891807927961
18.54,25.6352669922155,-0.22327734182851514,0.052076572533368365,-0.2753539143618835
18.55,25.481383954526322,-0.7339453123576355,-0.5383519128709152,-0.19559339948672028
18.56,25.49624937099824,-0.1008891109251389,0.10222522252233009,-0.203114333447469
18.57,25.46146870566617,-0.5922588259718953,-0.4068529062137321,-0.18540591975816317
18.58,25.493785891487104,-0.4220091086994297,-0.2201374508361807,-0.201871657863249
18.59,25.297691973715906,-0.4499308818900954,-0.3591329463308056,-0.09079793555928978
18.6,25.63746524219734,-0.5333141759272284,-0.25670943584979783,-0.2766047400774306
18.61,25.78873840141232,-0.23597703266735842,0.1488672025781384,-0.3848442352454968
18.62,25.59841310405625,-0.26585164697183367,-0.010697046848175684,-0.255154600123658
18.63,25.44231615478034,-1.048678968026164,-0.8732389832597465,-0.17543998476641742
18.64,25.51997741068089,-0.13196054015601388,0.08308014283684856,-0.21504068299286244
18.65,25.538679370418325,-1.0211143260300721,-0.7966783325565256,-0.22443599347354648
18.66,25.48312058084165,-0.22772094172884152,-0.031245860122932706,-0.19647508160590882
18.67,25.671209323735656,-0.17963746703502348,0.1169985184430905,-0.296635985478114
18.68,25.66652906335658,-0.8467884136559332,-0.5530329734534569,-0.29375544020247624
18.69,25.47026987624872,-0.6640701340532451,-0.47414316623672265,-0.18992696781652246
18.7,25.658635154473966,-0.8567175022685648,-0.5677413430339787,-0.2889761592345861
18.71,25.73912030847174,-0.5671017485229615,-0.2238248156140873,-0.3432769329088742
18.72,25.777006852406593,-0.5859155879766295,-0.21159311961931698,-0.3743224683573125
18.73,25.87358422164546,-0.2572692335945654,0.21962967443320663,-0.476898908027772
18.74,25.497175739528135,-0.1391591911312817,0.06442212474753184,-0.20358131587881353
18.75,25.87010902992871,-0.07890176460047009,0.39359576426682696,-0.47249752886729707
18.76,25.552578328934942,-0.7076250484733595,-0.476171513156412,-0.2314535353169475
18.77,25.52906440042308,-0.6133248968974178,-0.39372281603650344,-0.21960208086091432
18.78,25.621330159301667,-1.046192941488035,-0.7786385466409259,-0.2675543948471092
18.79,25.530728761933542,-0.7985450739297529,-0.5781070014721221,-0.2204380724576308
18.8,25.62915128061143,-0.2548173995307571,0.017086966834159112,-0.2719043663649162
18.81,25.45755111665073,-0.07556505055160978,0.10781744006821878,-0.18338249061982856
18.82,25.56599554176832,-0.9152165863714036,-0.6769337918699074,-0.23828279450149614
18.83,25.718740989632316,-0.713690863366458,-0.3854824391758971,-0.32820842419056095
18.84,25.584788598944566,-0.5588854720256907,-0.31090011778485976,-0.24798535424083096
18.85,25.604966266322027,-0.46481796089864763,-0.20616532125743225,-0.2586526396412154
18.86,25.63864450534771,-0.7938202052394039,-0.5165419979524851,-0.27727820728691877
18.87,25.708496762702048,-0.4234742306424928,-0.10246474122939775,-0.32100948941309504
18.88,25.426220081110763,-0.7180417191836316,-0.5511394611043123,-0.16690225807931924
18.89,25.65050690773677,-0.5589276281786709,-0.27477465840389853,-0.2841529697747724
18.9,25.565552536514833,-0.4000686721701079,-0.1620124779480343,-0.23805619422207358
18.91,25.609342185517608,-0.5650797033986956,-0.3040710451985247,-0.26100865820017094
18.92,25.698985356170276,-0.6980886870855089,-0.3835567645424903,-0.31453192254301854
18.93,25.473883614919433,-0.6303908970934574,-0.4386166613887479,-0.19177423570470953
18.94,25.49234977444063,-0.6263894232259003,-0.42524279490718575,-0.20114662831871455
18.95,25.40038315879438,-0.7295252043507965,-0.5767029001682917,-0.15282230418250475
18.96,25.539322194425477,-0.685395094204664,-0.4606354549798486,-0.22475963922481546
18.97,25.727593254529875,-0.12032953265620033,0.21429719891863758,-0.3346267315748379
18.98,25.582803230387597,-0.4564270300873437,-0.2094759749830364,-0.2469510551043073
18.99,25.461161386463996,-0.7265434075763703,-0.5412959608846954,-0.1852474466916748
19.0,25.546917926016846,-0.4205325051718935,-0.1919424503052061,-0.2285900548666874
19.01,25.44701155221928,-0.7459459596121919,-0.5680448266271684,-0.17790113298502352
19.02,25.483591032137102,-0.29884045413735194,-0.10212668139574205,-0.1967137727416099
19.03,25.635303450725118,-0.532695482556047,-0.25732087098404305,-0.275374611572004
19.04,25.4793461421021,-0.6977734400767677,-0.5032158319177,-0.19455760815906764
19.05,25.708308817931176,-0.5074166764611014,-0.1865370636575956,-0.32087961280350585
19.06,25.590245268648914,-1.1245117750453486,-0.873670673488071,-0.25084110155727757
19.07,25.60622867608923,-0.9956053818106508,-0.7362747703272028,-0.25933061148344805
19.08,25.570143814537314,-1.0288244047414117,-0.7884154883308336,-0.24040891641057804
19.09,25.67557779839507,-0.6186483473265079,-0.31929070116467406,-0.2993576461618338
19.1,25.676920904199022,-0.149109006531745,0.15109201019920468,-0.3002010167309497
19.11,25.63242224912997,-0.010092291105366677,0.26365159594349086,-0.27374388704885755
19.12,25.655707620682517,-0.4821711633255147,-0.1949432590299336,-0.2872279042955811
19.13,25.57833163688705,-0.5305386214388323,-0.28590843467783433,-0.24463018676099801
19.14,25.654072795990444,-1.2153159537617018,-0.929058835357967,-0.2862571184037348
19.15,25.566376606804482,-0.8564083137881685,-0.6179305337656924,-0.2384777800224761
19.16,25.600699433251076,-0.9280952750316863,-0.671724203285082,-0.25637107174660434
19.17,25.573323780410593,-0.878337906205876,-0.6362936461199764,-0.24204426008589963
19.18,25.555378183355874,-0.7489289704435856,-0.5160555915659373,-0.23287337887764836
19.19,25.532500737083136,-0.8382823204755431,-0.6169539086805574,-0.22132841179498564
19.2,25.648492804434444,-1.2740893767606334,-0.9911169750966822,-0.2829724016639512
19.21,25.733096260147637,-0.44082953608961684,-0.1021156970322602,-0.33871383905735664
19.22,25.719457738474237,-0.9890984620953015,-0.6603773341107746,-0.3287211279845269
19.23,25.477002877775757,-0.620261609242109,-0.4268967255902312,-0.19336488365187787
19.24,25.731891584194802,-0.037571832131878424,0.30024074708763715,-0.3378125792195156
19.25,25.5714672941957,-0.9521801765713638,-0.7110912454186737,-0.24108893115269003
19.26,25.663668308793763,-1.4297364486418873,-1.1377242647738952,-0.2920121838679921
19.27,25.513285334613297,-0.7760334348457917,-0.5643515338831933,-0.21168190096259842
19.28,25.61841671736011,-0.34890268016581255,-0.08295209689487104,-0.2659505832709415
19.29,25.635902900031724,-0.09737935036697741,0.17833579499347302,-0.27571514536045044
19.3,25.4563819559328,-1.07433131334034,-0.8915541015566307,-0.18277721178370931
